tri_facility_id,facility_name,street_address,city_name,county_name,state_county_fips_code,state_abbr,zip_code,region,fac_closed_ind,mail_name,mail_street_address,mail_city,mail_state_abbr,mail_province,mail_country,mail_zip_code,asgn_federal_ind,asgn_agency,frs_id,parent_co_db_num,parent_co_name,fac_latitude,fac_longitude,pref_latitude,pref_longitude,pref_accuracy,pref_collect_meth,pref_desc_category,pref_horizontal_datum,pref_source_scale,pref_qa_code,asgn_partial_ind,asgn_public_contact,asgn_public_phone,asgn_public_contact_email,bia_code,standardized_parent_company,asgn_public_phone_ext,epa_registry_id,asgn_technical_contact,asgn_technical_phone,asgn_technical_phone_ext,mail,asgn_technical_contact_email,foreign_parent_co_name,foreign_parent_co_db_num,standardized_foreign_parent_company
70123TLSST223HO,ATLAS STEEL & WIRE CORP.  AMERISTEEL DIV.,223 HORD ST.,HARAHAN,JEFFERSON PARISH,22051,LA,70123,6,0,"ATLAS STEEL & WIRE CORP., AMERISTEEL DIV.",P.O. BOX 23601,HARAHAN,LA,,,70183,C,,,4093456,AMERISTEEL CORP,295631,901118,29.934722,90.184167,600,UN,UN,1,U,1010,0,ALFRED THERIOT,5047362110,,,,,1.10027E+11,,,,,,,,
70123TLSST325HO,ATLAS STEEL & WIRE GERDAU AMERISTEEL US INC,325 HORD ST,HARAHAN,JEFFERSON PARISH,22051,LA,70123,6,0,ATLAS STEEL & WIRE GERDAU AMERISTEEL US INC,325 HORD ST,HARAHAN,LA,,,70123,C,,,4093456,GERDAU AMERISTEEL US INC,295604,901105,29.934444,90.184722,500,UN,UN,1,U,1010,0,BRUNO LIOI,4097812096,BLIOI@GERDAUAMERISTEEL.COM,,,,1.1E+11,,,,,,,,
70123TRNSG6101H,TRANS GULF IND. INC.,6101 HUMPHREY ST.,HARAHAN,JEFFERSON PARISH,22051,LA,70123,6,0,TRANS GULF IND. INC.,6101 HUMPHREY ST.,HARAHAN,LA,,,70123,C,,,NA,TRANSGULF IND INC,295647,901156,29.946389,90.198889,11000,UN,UN,1,U,1000,0,CHARLES MOORE,5047337865,,,,,1.10011E+11,,,,,,,,
70123WCHMN5734S,WECHEM INC,5734 SUSITNA DR,HARAHAN,JEFFERSON PARISH,22051,LA,70123,6,0,WECHEM INC,5734 SUSITNA DR,HARAHAN,LA,,,70123,C,,,,NA,0,0,29.956111,90.1975,99999,UN,UN,U,U,0,0,MICHAEL WISECARVER,5047331152,MWISECARVER@WECHEM.COM,,NA,3204,1.1E+11,,,,,,NA,,
70123WLLCR600EL,WALLE CORP.,600 ELMWOOD PARK BLVD.,JEFFERSON,JEFFERSON PARISH,22051,LA,70123,6,0,WALLE CORP.,600 ELMWOOD PARK BLVD.,JEFFERSON,LA,,,70123,C,,,NA,NA,295705,901107,29.951389,90.185278,150,UN,UN,1,U,1010,0,FRED H. WEIDMAN,5047348000,,,,,1.10002E+11,,,,,,,,
70123XCHMN6120J,X-CHEM LLC,6120 JEFFERSON HWY,HARAHAN,JEFFERSON PARISH,22051,LA,70123,6,0,X-CHEM LLC,6120 JEFFERSON HWY,HARAHAN,LA,,,70123,C,,,108706425,CLARIANT CORP,0,0,29.9391,90.19,150,A1,PG,1,J,1000,0,CLINT JOHNSON,8326633920,CLINT.JOHNSON@CLARIANT.COM,,CLARIANT CORP,,1.1E+11,,,,,,,,
70129LFRGH15INT,LAFARGE HAGAN PLANT,15000 INTRACOASTAL DR,NEW ORLEANS,JEFFERSON PARISH,22051,LA,70129,6,0,LAFARGE OFFICE,3320 AIRLINE DR,METAIRIE,LA,,,70001,C,,,67568246,LAFARGE NORTH AMERICA,,,,,,,,,,,0,MEGHAN MCDONALD,3036574148,MEGHAN.MCDONALD@LAFARGE-NA.COM,,,,1.10044E+11,,,,,,,,
7012WFVSTR264HR,FIVE STAR PRODUCTS INC.,264 HORD ST,NEW ORLEANS,JEFFERSON PARISH,22051,LA,70123,6,0,FIVE STAR PRODUCTS INC.,264 HORD ST,NEW ORLEANS,LA,,,70123,C,,,,NA,,,,,,,,,,,0,SHAWN NOBLE,2033374025,NOBLES@FIVESTARPRODUCTS.COM,,,,,,,,,,NA,,
7012WMRTNP1BFLR,MARTIN OPERATING PTNR RIVER RIDGE,100 FLORIDA ST,NEW ORLEANS,JEFFERSON PARISH,22051,LA,70123,6,0,MARTIN OPERATING PTNR RIVER RIDGE,PO BOX 6567,BEAUMONT,TX,,,77725,C,,,10411015,MARTIN OPERATING PTNR,,,,,,,,,,,0,BRIAN CARPENTER,5048328600,BRIAN.CARPENTER@MARTINMLP.COM,,,,1.10033E+11,,,,,,,,
7012WQKRTN2HRDS,QUIKRETE - NEW ORLEANS LA PLANT,200 HORD ST,NEW ORLEANS,JEFFERSON PARISH,22051,LA,70123,6,0,QUIKRETE - NEW ORLEANS LA PLANT,200 HORD ST,NEW ORLEANS,LA,,,70123,C,,,4300406,QUIKRETE HOLDINGS,,,,,,,,,,,0,JOE GORSKI,4046349100,JOE.GORSKI@QUIKRETE.COM,,QUIKRETE HOLDINGS,4112,,,,,,,NA,,
70143SNVYNBELLE,US NAVY NAVAL AIR STATION JOINT RESERVE BASE NEW ORLEANS,BELLE CHASSE HWY (LA23),BELLE CHASSE,PLAQUEMINES PARISH,22075,LA,70037,6,0,US NAVY NAVAL AIR STATION JOINT RESERVE BASE NEW ORLEANS,400 RUSSELL AVE BLDG 552 CODE N45,NEW ORLEANS,LA,,,70143,F,DOD,,NA,US DEPARTMENT OF DEFENSE,294943,900121,,,,,,,,,1,CAPT LENA KAMAN,5046789885,LENA.C.KAMAN.MIL@US.NAVY.MIL,,US DEPARTMENT OF DEFENSE,,1.10001E+11,,,,,,,,
70143TNNCL500WE,CHALMETTE REFINING LLC,500 W ST BERNARD HWY,CHALMETTE,ST. BERNARD PARISH,22087,LA,70043,6,0,CHALMETTE REFINING LLC,PO BOX 1007,CHALMETTE,LA,,,70044,C,,,8090938,PBF ENERGY INC,295600,895818,29.933333,89.971667,50,UN,UN,1,U,1010,0,ELIZABETH ELLISON-FROST,5042811355,ELIZABETH.ELLISON-FROST@PBFENERGY.COM,,PBF ENERGY INC,,1.10046E+11,,,,,,NA,,
70181MGNLC1020S,INDUSTRIAL CHEMICAL - JEFFERSON,1020 SAMS AVE,NEW ORLEANS,JEFFERSON PARISH,22051,LA,70123,6,0,INDUSTRIAL CHEMICALS - JEFFERSON,PO BOX 660688,BIRMINGHAM,AL,,,352660688,C,,,NA,NA,295714,901159,,,,,,,,,0,RICHARD WHEATON,2059780490,DUSTYW@INDUSTRIALCHEM.COM,,,,1.10001E+11,,,,,,,,
70183DXPRDGSTXX,DIXIE PRODUCE & PACKAGING INC,G  STREET,HARAHAN,JEFFERSON PARISH,22051,LA,70183,6,0,DIXIE PRODUCE & PACKAGING INC,G  STREET,HARAHAN,LA,,,70183,C,,,NA,NA,295706,901104,,,,,,,,,0,LOUIS DANNA,5047337500,,,,,1.10003E+11,,,,,,,,
70346CFNDSHWY30,CF INDUSTRIES NITROGEN LLC,39018 HWY 3089,DONALDSONVILLE,ASCENSION PARISH,22005,LA,70346,6,0,CF INDUSTRIES NITROGEN LLC,PO BOX 468,DONALDSONVILLE,LA,,,70346,C,,,602800380,CF INDUSTRIES HOLDINGS INC,0,0,30.096667,90.959722,20,UN,UN,1,U,1010,0,ALICIA MEADS,2023719279,AMEADS@CFINDUSTRIES.COM,,CF INDUSTRIES HOLDINGS INC,,1.10014E+11,,,,,,NA,,
70346GRCCHLAHIG,MOSAIC PHOSPHATES CO FAUSTINA PLANT,9959 HWY LA 18,SAINT JAMES,ST. JAMES PARISH,22093,LA,70086,6,0,MOSAIC PHOSPHATES CO FAUSTINA PLANT,7250 HIGHWAY 44,UNCLE SAM,LA,,,70792,C,,,169110165,THE MOSAIC CO,0,0,30.086111,90.9125,20,UN,UN,1,U,1010,0,BRANDON KELLER,2254744053,BRANDON.KELLER@MOSAICCO.COM,,THE MOSAIC CO,,1.10064E+11,,,,,,NA,,
70346MLMNC39041,TERRA MISSISSIPPI NITROGEN (MELAMINE FACILITY),39041 HWY 18 W,DONALDSONVILLE,ASCENSION PARISH,22005,LA,70346,6,2,TERRA MISSISSIPPI NITROGEN (MELAMINE FACILITY),PO BOX 746,DONALDSONVILLE,LA,,,70346,C,,,101123578,TERRA INDUSTRIES INC,300630,905730,30.108333,90.958333,20,UN,UN,1,U,1010,0,RICHARD BARTLEY,2254744650,,,,,1.1007E+11,,,,,,,,
70346MPRMM39139,AMPRO FERTILIZER INC.,39139 HWY. 18 W.,DONALDSONVILLE,ASCENSION PARISH,22005,LA,70346,6,2,AMPRO FERTILIZER INC.,P.O. BOX 392,DONALSONVILLE,LA,,,70346,C,,,8966418,FIRST MISSISSIPPI CORP,300543,905735,30.095278,90.959722,20,UN,UN,1,U,1010,0,MARK J. EZELL,5044744675,,,,,1.1007E+11,,,,,,,,
70346RCHRD2330H,RICHARD OIL & FUEL INC,2330 HWY 70,DONALDSONVILLE,ASCENSION PARISH,22005,LA,70346,6,0,RICHARD OIL & FUEL INC,PO BOX  686,DONALDSONVILLE,LA,,,70346,C,,,NA,RELADYNE LLC,300539,905608,,,,,,,,,0,TESSAH CHAPPELOW,3177606163,TESSAH.CHAPPELOW@RELADYNE.COM,,RELADYNE LLC,,1.10011E+11,,,,,,NA,,
70346TRDCH39041,TERRA MISSISSIPPI NITROGEN INC,39139 HWY 18 W,DONALDSONVILLE,ASCENSION PARISH,22005,LA,70346,6,0,TERRA MISSISSIPPI NITROGEN INC,P O BOX 310,DONALDSONVILLE,LA,,,70346,C,,,101123578,TERRA INDUSTRIES INC,300613,905718,30.103611,90.955,20,UN,UN,1,U,1010,0,RICHARD BARTLEY,2254744650,RBARTLEY@TERRAINDUSTRIES.COM,,,,1.10067E+11,,,,,,,,
70358GRNDS432MI,GRAND ISLE SHIPYARD,432 MINNICH,GRAND ISLE,JEFFERSON PARISH,22051,LA,70358,6,0,GRAND ISLE SHIPYARD,PO BOX 820,GALLIANO,LA,,,70354,C,,,NA,NA,291424,895934,,,,,,,,,0,RHETT MONIER,9854755238,,,,,1.10014E+11,,,,,,,,
70710CCDNTHWY1E,BORDEN CHEMICALS & PLASTICS OPERATING LP,8600 HWY 1 S,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,BORDEN CHEMICALS & PLASTICS OPERATING LP,8600 HWY 1 S,ADDIS,LA,,,70710,C,,,NA,NA,302054,911508,30.348333,91.252222,20,UN,UN,1,U,1010,0,MARSHALL D OWENS JR,2256736121,,,,,1.10001E+11,,,,,,,,
70710CPLYMLOUIS,DSM COPOLYMER,9263 HWY 1 S,ADDIS,WEST BATON ROUGE PARISH,22121,LA,707102030,6,0,DSM COPOLYMER,9263 HWY 1 S,ADDIS,LA,,,70710-2030,C,,,608233961,DSM FINANCE,302023,911502,30.339722,91.250556,50,UN,UN,1,U,1010,0,BART WESLEY,2252673161,,,,,1.1E+11,,,,,,,,
70710RPRDC9555H,AIR PRODUCTS & CHEMICALS INC.  PLAQUEMINE LA FAC.,9555 HWY. 1 S.,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,AIR PRODS. & CHEMICALS INC.  PLAQUEMINE LA FAC.,P.O. BOX 1010,PLAQUEMINE,LA,,,70765,C,,,3001070,AIR PRODUCTS & CHEMICALS INC,301903,911428,30.3175,91.241111,20,UN,UN,1,U,1010,0,D. J. MACGOWN,5046876559,,,,,1.10002E+11,,,,,,,,
70710SDRCHPOBOX,ADDIS CARBON BLACK PLANT,5221 SID RICHARDSON RD,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,ADDIS CARBON BLACK PLANT,PO BOX 267,ADDIS,LA,,,70710,C,,,8016495,TOKAI CARBON CB,301942,911646,30.3356,91.2533,20,I1,CE,1,E,1000,0,LONG NGUYEN,8173805314,LBNGUYEN@TOKAICARBONCB.COM,,TOKAI CARBON CB,,1.10044E+11,,,,,,NA,,
70710SHNTC9750L,SHINTECH LOUISIANA LLC - ADDIS PLANT A,9750 LOUISIANA HWY 1 S,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,SHINTECH LOUISIANA LLC - ADDIS PLANT A,PO BOX 358,ADDIS,LA,,,70710,C,,,65095390,C-K TECH INC,0,0,,,,,,,,,0,TIMOTHY BERGERON,2256872105,TBERGERON@SHIN-TECH.COM,,C-K TECH INC,5620,1.10008E+11,,,,,,NA,,
70710SHWSS7012L,SHAW SSS FABRICATORS INC,6501 1ST ST,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,1,SHAW SSS FABRICATORS INC,6501 1ST ST,ADDIS,LA,,,70710,C,,,180038382,THE SHAW GROUP INC,302156,911536,,,,,,,,,0,KENNY ZIRKLE,2257493165,KENNY.ZIRKLE@CBI.COM,,CHICAGO BRIDGE & IRON CO,,1.10006E+11,,,,,,,,
70715NNYPLLA1NO,NAN YA PLASTICS CORP AMERICA,5561 NORMANDY RD,BATCHELOR,POINTE COUPEE PARISH,22077,LA,70715,6,0,NAN YA PLASTICS CORP AMERICA,5561 NORMANDY RD,BATCHELOR,LA,,,70715,C,,,,NA,304905,913909,30.818056,91.6525,11000,UN,UN,1,U,1000,0,GEORGE NAN,2254922141,GNAN@NABT.NPCAM.COM,,,298,1.10002E+11,,,,,,NA,,
70719HRRYL5133S,HARRY L. LAWS & CO INC,5133 S FLORENCE AVE,BRUSLY,WEST BATON ROUGE PARISH,22121,LA,70719,6,0,HARRY L. LAWS & CO. INC.,PO BOX 158,BRUSLY,LA,,,70719-0158,C,,,NA,HARRY L LAWS & CO INC,302200,911400,30.366667,91.233333,11000,UN,UN,1,U,1000,0,CINCLARE CENTRAL FACTORY,2257492861,,,,,1.1E+11,,,,,,,,
70719TRNTY7555C,TRINITY MARINE PRODUCTS INC PLT 48,7555 CHOCTAW RD,BRUSLY,WEST BATON ROUGE PARISH,22121,LA,70719,6,0,TRINITY MARINE PRODUCTS INC PLT 48,7555 CHOCTAW RD,BRUSLY,LA,,,70719,C,,,7324254,TRINITY INDUSTRIES INC,302322,911934,30.388333,91.321944,11000,UN,UN,1,U,1000,0,S. THEIS RICE,2145898170,THEIS.RICE@TRIN.NET,,TRINITY INDUSTRIES INC,,1.10007E+11,,,,,,,,
70721CSMRPLAHWY,COS-MAR CO,6325 LA HWY 75,CARVILLE,IBERVILLE PARISH,22047,LA,70721,6,0,COS-MAR CO,PO BOX 11,CARVILLE,LA,,,70721,C,,,NA,COSMAR CO,301338,910405,30.227222,91.068056,20,UN,UN,1,U,1010,0,CASEY CROW,2256424579,CASEY.CROW@TOTALENERGIES.COM,,COSMAR CO,,1.10067E+11,,,,,,NA,,
70721FNLCHLAHWY,TOTALENERGIES PETROCHEMICALS & REFINING USA INC CARVILLE POL,6225 HWY 75,CARVILLE,IBERVILLE PARISH,22047,LA,70721,6,0,TOTALENERGIES PETROCHEMICALS & REFINING USA INC CARVILLE POL,PO BOX 98,CARVILLE,LA,,,70721,C,,,1329077,TOTALENERGIES HOLDINGS USA INC,0,0,30.228333,91.070556,20,UN,UN,1,U,1010,0,CASEY CROW,2256424759,CASEY.CROW@TOTALENERGIES.COM,,TOTALENERGIES HOLDINGS USA INC,,1.10071E+11,,,,,,TOTAL SE,NA,
70723CCDNTHIGHW,OCCIDENTAL CHEMICAL HOLDING CORP,7377 HWY 3214,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,OCCIDENTAL CHEMICAL HOLDING CORP,7377 HWY 3214,CONVENT,LA,,,70723,C,,,6908354,OCCIDENTAL PETROLEUM CORP,0,0,30.0625,90.833333,20,UN,UN,1,U,1010,0,CHAD J. ORILLION,2255629395,CHAD_ORILLION@OXY.COM,,OCCIDENTAL PETROLEUM CORP,,1.10001E+11,,,,,,NA,,
70723CSMTL7591H,CS METALS OF LOUISIANA LLC,7591 HWY 3214,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,CS METALS OF LOUISIANA LLC,7591 HWY 3214,CONVENT,LA,,,70723,C,,,NA,CRI METAL PRODUCTS INC,300355,904945,,,,,,,,,0,DWAYNE S DUGAS,2255621184,,,,,1.10001E+11,,,,,,,,
70723RPRDC1759C,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,10759 CONVENT WAY,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,10759 CONVENT WAY,CONVENT,LA,,,70723,C,,,3001070,AIR PRODUCTS & CHEMICALS INC,,,,,,,,,,,0,Kevin Otwell,2256928107,otwellkc@airproducts.com,,AIR PRODUCTS & CHEMICALS INC,,1.10023E+11,,,,,,,,
70723RPRDCHIGHW,AIR PRODUCTS & CHEMICALS INC,12465 HWY 70 E,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,AIR PRODUCTS & CHEMICALS INC,PO BOX 160,SORRENTO,LA,,,70778,C,,,3001070,AIR PRODUCTS & CHEMICALS INC,300715,905215,30.120833,90.870833,20,UN,UN,1,U,1010,0,WILLIAM V. HENRY,2256424213,,,,,1.10006E+11,,,,,,,,
70723TXCRFFOOTO,CONVENT REFINERY,FOOT OF SUNSHINE BRIDGE- LA HW Y 44,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,CONVENT REFINERY,PO BOX 37,CONVENT,LA,,,70723,C,,,NA,SHELL OIL PRODUCTS US,300640,905342,30.118333,90.916667,50,UN,UN,1,U,1010,0,KEVIN POCHE,2252016373,KEVIN.POCHE@SHELL.COM,,,,1.10001E+11,,,,,,NA,,
70725DPNTB3460H,VEOLIA BURNSIDE PLANT,3460 HWY 44,DARROW,ASCENSION PARISH,22005,LA,70725,6,0,VEOLIA BURNSIDE PLANT,3460 HWY 44,DARROW,LA,,,70725,C,,,81134987,VEOLIA N.A. INC.,0,0,30.126389,90.909722,20,UN,UN,1,U,1010,0,KEVIN ROBERTSON,2254735981,KEVIN.ROBERTSON@VEOLIA.COM,,,,1.10001E+11,,,,,,VEOLIA ENVIRONNEMENT SA,494763675,
70729BGRVR12652,ARCOSA LW BR LLC GRAVELITE,12652 AIRLINE HWY,OSCAR,POINTE COUPEE PARISH,22077,LA,70762,6,0,ARCOSA LW BR LLC GRAVELITE,1112 E COPELAND RD,ARLINGTON,TX,,,76011,C,,,81323613,ARCOSA INC,303133,912423,,,,,,,,,0,RHETT POURCIAU,2254217363,JAMES.POURCIAU@ARCOSA.COM,,ARCOSA INC,,1.10041E+11,,,,,,,,
7072WLDCST345ER,OLDCASTLE LAWN & GARDEN,3405 ERVIN S COOPER,DARROW,ASCENSION PARISH,22005,LA,70725,6,0,OLDCASTLE LAWN & GARDEN,3405 ERVIN S COOPER,DARROW,LA,,,70725,C,,,852849529,OLDCASTLE INC,,,,,,,,,,,0,MELISSA KIEFER,2079985580,MELISSA.KIEFER@OLDCASTLE.COM,,OLDCASTLE INC,41327,1.10064E+11,,,,,,,,
7072WMLLNN9113W,MILLENNIUM GALVANIZING LLC,91130 WINNIE RD,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,MILLENNIUM GALVANIZING LLC,91130 WINNIE RD,CONVENT,LA,,,70723,C,,,825673189,CREST OPERATIONS,0,0,,,,,,,,,0,KELVIN GREEN,2257260417,KELVIN.GREEN@MILLENNIUMGALV.COM,,CREST OPERATIONS,,1.10067E+11,,,,,,NA,,
7072WNCRST911HW,NUCOR STEEL LOUISIANA LLC,9101 HWY 3125,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,NUCOR STEEL LOUISIANA LLC,9101 HWY 3125,CONVENT,LA,,,70723,C,,,3446796,NUCOR CORP,,,,,,,,,,,0,ERICA CARUSO,2253314005,ERICA.CARUSO@NUCOR.COM,,NUCOR CORP,,1.10056E+11,,,,,,NA,,
70734BRDNC9288H,HEXION INC,4338 HIGHWAY 73,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,HEXION INC,PO BOX 232,GEISMAR,LA,,,70734,C,,,117331984,HEXION HOLDINGS CORP,0,0,,,,,,,,,0,MICHAEL BROWN,2257442008,MIKE.BROWN@HEXION.COM,,HEXION HOLDINGS CORP,,1.10002E+11,,,,,,NA,,
70734BRDNCLOUIS,WESTLAKE VINYLS CO,36045 HWY 30,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,WESTLAKE VINYLS CO,PO BOX 228,GEISMAR,LA,,,70734,C,,,783918485,WESTLAKE CORP,0,0,30.209722,91.013889,80,UN,UN,1,U,1010,0,LISA CLARY,2256736000,MEDIARELATIONS@WESTLAKE.COM,,WESTLAKE CORP,,1.10001E+11,,,,,,NA,,
70734BSFCRRIVER,BASF CORP,8404 HWY 75,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,BASF CORP,PO BOX 457,GEISMAR,LA,,,70734,C,,,71014385,BASF CORP,0,0,30.2,91,50,I2,CE,1,J,1000,0,ERIC HILLMAN,2253392231,ERIC.HILLMAN@BASF.COM,,BASF CORP,,1.10001E+11,,,,,,BASF SE,315000554,
70734LLDSGHWY31,HONEYWELL INTERNATIONAL INC GEISMAR PLANT,5525 HWY 3115,CARVILLE,ASCENSION PARISH,22005,LA,70721,6,0,HONEYWELL INTERNATIONAL INC GEISMAR PLANT,,,,,,,C,,,139691877,HONEYWELL INTERNATIONAL INC,301344,910317,30.2315,91.0519,20,I1,,1,E,1000,1,MIKE HOCKEY,8322854933,MIKE.HOCKEY@HONEYWELL.COM,,HONEYWELL INTERNATIONAL INC,,1.10034E+11,,,,,,,,
70734LQDCRPOBOX,LINDE GEISMAR FACILITY,9154 HIGHWAY 75,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,LINDE GEISMAR FACILITY,PO BOX 230,GEISMAR,LA,,,70734,C,,,197154586,LINDE INC,0,0,30.199444,91.030278,20,UN,UN,1,U,1010,0,TIMOTHY B JONES,3467862214,TIMOTHY.B.JONES@LINDE.COM,,LINDE INC,,1.10046E+11,,,,,,LINDE PLC,985692077,
70734NNTXSLAHWY,NOVA CHEMICALS OLEFINS LLC,5205 HWY 3115,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,NOVA CHEMICALS OLEFINS LLC,PO BOX 470,GEISMAR,LA,,,70734,C,,,NA,NC HOLDINGS USA INC,301409,910302,30.235833,91.050556,80,UN,UN,1,U,1010,0,ALLYSON LEDET,2256422061,ALLYSON.LEDET@NOVACHEM.COM,,NC HOLDINGS USA INC,,1.10001E+11,,,,,,NA,,
70734NRYLCPOBOX,LION COPOLYMER GEISMAR LLC,36191 LOUISIANA HWY 30,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,LION COPOLYMER GEISMAR LLC,36191 LOUISIANA HWY 30,GEISMAR,LA,,,70734,C,,,802055579,LION COPOLYMER HOLDINGS LLC,0,0,30.205278,91.010833,50,UN,UN,1,U,1010,0,KEITH GORDON,2256730783,KEITH.GORDON@LIONELASTOMERS.COM,,LION COPOLYMER HOLDINGS LLC,,1.1E+11,,,,,,NA,,
70734RBCNN9156H,RUBICON LLC,9156 HIGHWAY 75,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,RUBICON LLC,PO BOX 517,GEISMAR,LA,,,70734,C,,,,NA,0,0,30.199167,91.008333,50,UN,UN,1,U,1010,0,MICHELLE B. EAGLIN,2257445590,MICHELLE_B_EAGLIN@HUNTSMAN.COM,,NA,,1.10001E+11,,,,,,NA,,
70734RCDNCHIGHW,PCS NITROGEN FERTILIZER LP,HWY 3115 & HWY 30,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,PCS NITROGEN FERTILIZER LP,PO BOX 307,GEISMAR,LA,,,70734,C,,,119291023,NUTRIEN US TOPCO LLC,301334,910316,30.226111,91.054444,20,UN,UN,1,U,1010,0,CECIL HOPPER,2256211867,CECIL.HOPPER@NUTRIEN.COM,,,,1.10001E+11,,,,,,NUTRIEN LTD.,NA,
70734RGSGL35114,AIRGAS USA LLC,35114 HIGHWAY 30,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,AIRGAS USA LLC,31 N. PEORIA AVE.,TULSA,OK,,,74120,C,,,24492860,AIRGAS INC,,,,,,,,,,,0,BRANDON KETCHER,9182956214,BRANDON.KETCHER@AIRGAS.COM,,AIRGAS INC,,1.10025E+11,,,,,,NA,,
70734RHNPL10810,INNOPHOS INC,10810 LA-75,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,INNOPHOS INC,10810 LA-75,GEISMAR,LA,,,70734,C,,,155532257,INNOPHOS INC,301307,910305,30.218611,91.051389,150,UN,UN,1,U,1010,0,DAVID HAIRSTON,2256735618,DAVID.HAIRSTON@INNOPHOS.COM,,INNOPHOS INC,,1.10001E+11,,,,,,NA,,
70734RPRDS36637,BASF NORTH GEISMAR SITE,36637- B LA HWY 30,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,BASF NORTH GEISMAR SITE,P.O. BOX 670,GEISMAR,LA,,,70734,C,,,71014385,BASF CORP,301219,905948,,,,,,,,,0,JERVEY CHEVEALLIER,2253392542,JERVEY.CHEVEALLIER@BASF.COM,,BASF CORP,,1.10001E+11,,,,,,BASF SE,315000554,
70734VLCNMASHLA,OCCIDENTAL CHEMICAL HOLDING CORP - GEISMAR PLANT,8318 ASHLAND RD,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,,,,,,,,C,,,6908354,OCCIDENTAL PETROLEUM CORP,301107,905849,30.197222,90.974167,50,UN,UN,1,U,1010,0,SHARON CAUGHMAN,2254742695,SHARON_CAUGHMAN@OXY.COM,,,,1.1E+11,,,,,,NA,,
70734VNWTR34200,UNIVAR SOLUTIONS GEISMAR GE,34200 DISTRIBUTION LN,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,UNIVAR SOLUTIONS GEISMAR GE,34200 DISTRIBUTION LN,GEISMAR,LA,,,70734,C,,,102971785,UNIVAR SOLUTIONS USA INC,300749,910127,,,,,,,,,0,ANA MAURICIO,3462683996,ANA.MAURICIO@UNIVARSOLUTIONS.COM,,UNIVAR SOLUTIONS USA INC,,1.10008E+11,,,,,,NA,,
70737LQDCR37274,PRAXAIR DISTRIBUTION INC.,37256 HWY. 30,GEISMAR,ASCENSION PARISH,22005,LA,70734,6,0,PRAXAIR DISTRIBUTION INC.,37256 HWY. 30,GEISMAR,LA,,,70734,C,,,197154586,PRAXAIR INC,301241,905853,30.211389,90.981389,11000,UN,UN,1,U,1000,0,SCOTT FETZER,5043441403,,,,,1.10001E+11,,,,,,,,
70737NCLNN1425S,ENCLEAN INC.,1425 S. PURPERA,GONZALES,ASCENSION PARISH,22005,LA,70737,6,1,ENCLEAN INC.,1425 S. PURPERA,GONZALES,LA,,,70737,C,,,NA,NA,,,30.222047,90.903867,150,A1,PG,1,J,1000,0,DAVE TREIGER,7133318335,,,,,1.1001E+11,,,,,,,,
70737NCLNS3125S,CHEMSTATION,3125 S. BURNSIDE,GONZALES,ASCENSION PARISH,22005,LA,70737,6,0,CHEMSTATION,P.O. BOX 760,GONZALES,LA,,,70707,C,,,177350279,CHEMSTATION INTL,301217,905516,30.204722,90.921111,11000,UN,UN,1,U,1000,0,LORNE LANDRENEAU,2256214650,,,,,1.1E+11,,,,,,,,
70737RMTCRLAHWY,ALMATIS BURNSIDE INC,41237 HWY 22,BURNSIDE,ASCENSION PARISH,22005,LA,70738,6,0,ALMATIS BURNSIDE INC,PO BOX 1629,GONZALES,LA,,,70707,C,,,,NA,0,0,30.1478,90.9091,20,I1,CE,1,E,1000,0,SCOTT ROBINSON,2254741711,SCOTT.ROBINSON@LALUMINA.COM,,NA,,1.10013E+11,,,,,,,,
