tri_facility_id,facility_name,street_address,city_name,county_name,state_county_fips_code,state_abbr,zip_code,region,fac_closed_ind,mail_name,mail_street_address,mail_city,mail_state_abbr,mail_province,mail_country,mail_zip_code,asgn_federal_ind,asgn_agency,frs_id,parent_co_db_num,parent_co_name,fac_latitude,fac_longitude,pref_latitude,pref_longitude,pref_accuracy,pref_collect_meth,pref_desc_category,pref_horizontal_datum,pref_source_scale,pref_qa_code,asgn_partial_ind,asgn_public_contact,asgn_public_phone,asgn_public_contact_email,bia_code,standardized_parent_company,asgn_public_phone_ext,epa_registry_id,asgn_technical_contact,asgn_technical_phone,asgn_technical_phone_ext,mail,asgn_technical_contact_email,foreign_parent_co_name,foreign_parent_co_db_num,standardized_foreign_parent_company
70663STHRN1697D,SOUTHERN IONICS INC,1697 DAVISON RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,SOUTHERN IONICS INC,P.O. DRAWER 1208,SULPHUR,LA,,,70664,C,,,,NA,300906.0,932036.0,,,,,,,,,0,GEORGE HOGANCAMP,6624943055.0,GHOGANCAMP@SOUTHERNIONICS.COM,,,205.0,110002069172.0,,,,,,NA,,
70663WRGRCDAVIS,W R GRACE & CO-CONN GRACE,1800 DAVISON RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,,,,,,,,C,,,001367846,W R GRACE & CO,300920.0,932030.0,30.155556,93.341667,11000.0,UN,UN,1,U,1000,0,GREG GRAY,3375833403.0,GREG.GRAY@GRACE.COM,,W R GRACE & CO,,110041055032.0,,,,,,NA,,
70663WSTLK3525C,WESTLAKE POLYMERS LP,3525 CITIES SERVICE HWY,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,WESTLAKE POLYMERS LP,PO BOX 2449,SULPHUR,LA,,,70664,C,,,783918485,WESTLAKE CORP,0.0,0.0,30.194444,93.326389,11000.0,UN,UN,1,U,1000,0,JOE ANDREPONT,3375833116.0,JANDREPONT@WESTLAKE.COM,,WESTLAKE CORP,,110000449587.0,,,,,,NA,,
70663WSTLK900HA,WESTLAKE PETROCHEMICALS ETHYLENE,900 E HIGHWAY 108,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,WESTLAKE PETROCHEMICALS ETHYLENE,PO BOX 2449,SULPHUR,LA,,,70664,C,,,608366308,WESTLAKE CHEMICAL CORP,301048.0,932130.0,30.18,93.358333,11000.0,UN,,1,U,1000,1,JOE ANDREPONT,3375833116.0,JANDREPONT@WESTLAKE.COM,,WESTLAKE CORP,,110043973509.0,,,,,,,,
70664CRTNTPETEM,CERTAINTEED CORP,3300 PETE MANENA RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,CERTAINTEED CORP,3300 PETE MANENA RD,WESTLAKE,LA,,,70669,C,,,879321644,SAINT-GOBAIN CORP,0.0,0.0,30.225,93.297222,20.0,UN,UN,1,U,1010,0,ANDREW ESPOSITO,3377082702.0,ANDREW.J.ESPOSITO@SAINT-GOBAIN.COM,,SAINT-GOBAIN NA,,110000449596.0,,,,,,,,
70664HMSTD1750S,OHMSTEDE LTD,1750 SWISCO RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,OHMSTEDE LTD,P.O. 1087,SULPHUR,LA,,,70664,C,,,NA,EMCOR GROUP INC,301229.0,932030.0,,,,,,,,,0,JOHN MARCOTTE,4098336375.0,JMARCOTTE@OHMSTEDE.NET,,EMCOR GROUP INC,,110003266750.0,,,,,,,,
70664PLNTM115PR,PLANT MAINTENANCE SERVICES,115 PRODUCTION DR,SULPHUR,CALCASIEU PARISH,22019,LA,70664,6,0,PLANT MAINTENANCE SERVICES,115 PRODUCTION DR,SULPHUR,LA,,,70664,C,,,NA,NA,,,,,,,,,,,0,THOMAS OLDHAM,3376260040.0,,,,,110031000351.0,,,,,,,,
70664PRXRN4451H,PRAXAIR INC SULPHUR 676,4451 HIGHWAY 108 W,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,PRAXAIR INC SULPHUR 676,PO BOX 2419,SULPHUR,LA,,,70664,C,,,197154586,PRAXAIR INC,301108.0,931930.0,,,,,,,,,0,JAMES BOUDREAUX,3378829001.0,JAMES_BOUDREAUX@PRAXAIR.COM,,,,110012267965.0,,,,,,,,
70665CHMCL7170J,CHEMICAL WASTE MANAGEMENT - LA KE CHARLES FACILITY,7170 JOHN BRANNON RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,CHEMICAL WASTE MANAGEMENT - LA KE CHARLES FACILITY,7170 JOHN BRANNON RD,SULPHUR,LA,,,70665,C,,,194672085,WASTE MANAGEMENT INC,300705.0,932421.0,,,,,,,,,0,MARK NOEL,2253055529.0,MNOEL@WM.COM,,WASTE MANAGEMENT INC,,110000449612.0,,,,,,NA,,
70665MRNCL8086G,BOLLINGER CALCASIEU LLC,8086 GLOBAL DR,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,1,BOLLINGER CALCASIEU LLC,8086 GLOBAL DR,SULPHUR,LA,,,70665,C,,,008163842,BOLLINGER SHIPYARDS INC,300536.0,931945.0,,,,,,,,,0,JODI SATCHES,5044667705.0,,,,,110009576235.0,,,,,,,,
70665PMPLL1890S,RELADYNE - PUMPELLY OIL ACQUISITION LLC,1890 SWISCO RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,RELADYNE - PUMPELLY OIL ACQUISITION LLC,1890 SWISCO RD,SULPHUR,LA,,,70665,C,,,079742657,RELADYNE LLC,0.0,0.0,,,,,,,,,0,ADAM STARR,3373134237.0,ADAM.STARR@RELADYNE.COM,,RELADYNE LLC,,110001273201.0,,,,,,,,
70665VNTRC1920P,RAIN CII CARBON LLC LAKE CHARLES CALCINING PLANT (LCCP),1920 PAK TANK RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,RAIN CII CARBON LLC LAKE CHARLES CALCINING PLANT (LCCP),1920 PAK TANK RD,SULPHUR,LA,,,70665,C,,,198251886,RAIN CII CARBON LLC,300856.0,932016.0,,,,,,,,,0,MARVIN LUBIN,3374762911.0,MARVIN.LUBIN@RAINCARBON.COM,,RAIN CII CARBON LLC,,110015679853.0,,,,,,NA,,
70665WSTLK1820P,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,1820 PAK TANK RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,WESTLAKE STYRENE LP MARINE TERMINAL FACILITY,P.O. BOX 2449,SULPHUR,LA,,,70664,C,,,783918485,WESTLAKE CORP,301048.0,932130.0,,,,,,,,,0,JOE ANDREPONT,3375833116.0,JANDREPONT@WESTLAKE.COM,,WESTLAKE CORP,,110002347540.0,,,,,,NA,,
70669BGTHRCOLUM,BTI WESTLAKE AIR SEPARATION PLANT,COLUMBIA SOUTHERN RD.,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,BTI WESTLAKE AIR SEPARATION PLANT,COLUMBIA SOUTHERN RD.,WESTLAKE,LA,,,70669,C,,,606067130,AIR LIQUIDE AMERICA CORP,301138.0,932258.0,30.2652,93.2857,11000.0,Z1,UN,1,U,0000,0,ART SLAUGHTER,7138680540.0,,,,,110006524074.0,,,,,,,,
70669BLBNCI10WE,BIO-LAB INC,910 I 10 SERVICE RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,BIO-LAB INC,PO BOX 520,WESTLAKE,LA,,,70669,C,,,NA,CENTERBRIDGE CAPITAL PARTNERS III L.P.,0.0,0.0,30.231944,93.265833,11000.0,UN,UN,1,U,1000,0,GARRETT SPEIGHTS,9032167669.0,GSPEIGHTS@KIKCORP.COM,,,,110008393149.0,,,,,,NA,,
70669CNCLKOLDSP,PHILLIPS 66 LAKE CHARLES REFINERY,2200 OLD SPANISH TRAIL,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,PHILLIPS 66 LAKE CHARLES REFINERY,2200 OLD SPANISH TRAIL,WESTLAKE,LA,,,70669,C,,,078378508,PHILLIPS 66 CO,0.0,0.0,30.243333,93.272222,50.0,UN,UN,1,U,1010,0,MEGAN HARTMAN,3374914443.0,MEGAN.M.HARTMAN@P66.COM,,PHILLIPS 66 CO,,110000539757.0,,,,,,NA,,
70669GRGGL1600V,WESTLAKE CHEMICALS & VINYLS LLC,1600 VCM PLANT RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,WESTLAKE CHEMICALS & VINYLS LLC,1600 VCM PLANT RD,WESTLAKE,LA,,,70669,C,,,783918485,WESTLAKE CORP,301508.0,931704.0,,,,,,,,,0,"ROBERT HANDY, JR.",3377085087.0,RHANDY@WESTLAKE.COM,,WESTLAKE CORP,,110002054482.0,,,,,,NA,,
70669JPTRCPETEM,JUPITER CHEMICALS INC.,PETE MANENA RD.,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,JUPITER CHEMICALS INC.,PETE MANENA RD.,WESTLAKE,LA,,,70669,C,,,174179119,TESSENDERLO KERLEY INC,301341.0,931748.0,30.228056,93.296667,500.0,UN,UN,1,U,1010,0,JOHN E. QUINN,6027912940.0,,,,,110003354129.0,,,,,,,,
70669JPTRCSOUTH,JUPITER CHEMICALS INC.,SOUTHERLAND RD.,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,JUPITER CHEMICALS INC.,SOUTHERLAND RD.,WESTLAKE,LA,,,70669,C,,,174179119,TESSENDERLO KERLEY INC,301435.0,931622.0,30.243056,93.272778,11000.0,UN,UN,1,U,1000,0,JOHN E. QUINN,6027912940.0,,,,,110009583502.0,,,,,,,,
70669KRNSL3300B,LOUISIANA PIGMENT CO LP,3300 BAYOU D'INDE RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,LOUISIANA PIGMENT CO LP,3300 BAYOU D'INDE RD,WESTLAKE,LA,,,70669,C,,,809154958,LOUISIANA PIGMENT CO LP,0.0,0.0,30.2595,93.350278,11000.0,C3,UN,1,U,0000,0,DEREK TURNER,3378827164.0,DEREK.TURNER@LAPIGMENT.COM,,LOUISIANA PIGMENT CO LP,,110038158668.0,,,,,,,,
70669LNCRP960I1,CALCA SOLUTIONS LLC,960 I 10 SERVICE RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,CALCA SOLUTIONS LLC,960 I 10 SERVICE RD,WESTLAKE,LA,,,70669,C,,,,NA,0.0,0.0,,,,,,,,,0,MARK KERN,3374304014.0,MARK.KERN@CALCASOLUTIONS.COM,,,,110056954844.0,,,,,,NA,,
70669LQDRCCOLUM,ALAC WESTLAKE ASU,1093 COLUMBIA SOUTHERN RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,ALAC WESTLAKE ASU,PO BOX 276,SULPHUR,LA,,,70669,C,,,NA,NA,301138.0,932258.0,30.231944,93.287222,11000.0,UN,UN,1,U,1000,0,ARTHUR SLAUGHTER,7138680333.0,,,,,110010800669.0,,,,,,,,
70669MDRLL12MIL,M-I DRILLING FLUIDS CO. WESTLAKE GRINDING PLANT,1/2 MILE S. OF I-10 W. BANK OF CALCASIEU RIVER,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,M-I DRILLING FLUIDS CO. WESTLAKE GRINDING PLANT,P.O. BOX 157,WESTLAKE,LA,,,70669,C,,,160801585,DRESSER/HALLIBURTON CO,301352.0,931451.0,30.231111,93.2475,11000.0,UN,UN,1,U,1000,0,ARTHUR J.J. LEUTERMAN,7135611507.0,,,,,110008380778.0,,,,,,,,
70669NTRGY3500H,ROY S. NELSON PLANT,3500 HOUSTON RIVER RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,ROY S. NELSON PLANT,2107 RESEARCH FOREST DRIVE,THE WOODLANDS,TX,,,77380,C,,,,NA,301709.0,931720.0,,,,,,,,,0,ROBERT ADAMS,2812973323.0,RADAMS@ENTERGY.COM,,,,110003271049.0,,,,,,NA,,
70669PPGNDCOLUM,WESTLAKE US 2 LLC,1300 PPG DR,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,WESTLAKE US 2 LLC,P. O. BOX 1000,LAKE CHARLES,LA,,,70602,C,,,783918485,WESTLAKE CORP,301350.0,931709.0,30.224167,93.283056,80.0,UN,UN,1,U,1010,0,PAULA MCCAIN,3377084688.0,PMCCAIN@WESTLAKE.COM,,WESTLAKE CORP,,110000494894.0,,,,,,NA,,
70669RCCHM900AI,LYONDELL CHEMICAL CO,900 INTERSTATE 10 W,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,LYONDELL CHEMICAL CO,PO BOX 3411,LAKE CHARLES,LA,,,70602,C,,,181843095,LYONDELL CHEMICAL CO INC,301355.0,931557.0,,,,,,,,,0,DONALD STARKOVICH,3374913273.0,,,,,110000597300.0,,,,,,,,
70669RLQDM1095P,AIR LIQUIDE AMERICA CORP,1091-A  PPG DR,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,AIR LIQUIDE AMERICA CORP,PO BOX 250,WESTLAKE,LA,,,70669,C,NA,,NA,NA,931714.0,301352.0,,,,,,,,,0,BRIAN K MARTINEZ,3378826839.0,,,,,110039509092.0,,,,,,,,
70669RPRDC12TRU,AIR PRODUCTS & CHEMICALS INC,102 TROUSDALE RD,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,AIR PRODUCTS & CHEMICALS INC,102 TROUSDALE RD,WESTLAKE,LA,,,70669,C,,,NA,AIR PRODUCTS & CHEMICALS INC,0.0,0.0,,,,,,,,,0,WILLIAM CLEMENTS,3378822812.0,CLEMENWA@AIRPRODUCTS.COM,,AIR PRODUCTS & CHEMICALS INC,11.0,110017619861.0,,,,,,NA,,
70669TXSNTCOLUM,TETRA CHEMICALS/LAKE CHARLES PLANT,1100 PPG DR,WESTLAKE,CALCASIEU,22019,LA,70669,6,0,TETRA CHEMICALS/LAKE CHARLES PLANT,1100 PPG DR,WESTLAKE,LA,,UNITED STATES,70669,C,,,NA,TETRA TECHNOLOGIES INC,301358.0,931655.0,30.232778,93.281944,11000.0,UN,UN,1,U,1000,0,BRIAN WALKER,3378821280.0,BWALKER@TETRATEC.COM,,,,110007016237.0,,,,,,,,
70669VSTCHOLDSP,SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,2201 OLD SPANISH TRAIL,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,2201 OLD SPANISH TRAIL,WESTLAKE,LA,,,70669,C,,,078780682,SASOL (USA) CORP,0.0,0.0,30.245833,93.279167,80.0,UN,UN,1,U,1010,0,KIMBERLY CUSIMANO,3373108216.0,KIMBERLY.CUSIMANO@US.SASOL.COM,,SASOL (USA) CORP,,110017418061.0,,,,,,SASOL LTD,538580692,
7066WBRDWL221WE,BOARDWALK LOUISIANA MIDSTREAM LLC,2210 WEST BURTON ST,SULPHUR,CALCASIEU PARISH,22019,LA,70663,6,0,BOARDWALK LOUISIANA MIDSTREAM LLC,2210 WEST BURTON ST,SULPHUR,LA,,,70663,C,,,131827888,BOARDWALK PIPELINES LP,,,,,,,,,,,0,WESLEY MALONE,7134798145.0,WESLEY.MALONE@BWPIPELINES.COM,,BOARDWALK PIPELINES LP,,,,,,,,NA,,
7066WHWKNS331CA,HAWKINS INC. - SULPHUR,3301 CARBIDE DR,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,HAWKINS INC. - SULPHUR,3301 CARBIDE DR,SULPHUR,LA,,,70665,C,,,041199639,HAWKINS INC,,,,,,,,,,,0,TRAVIS HAUS,6126178624.0,TRAVIS.HAUS@HAWKINSINC.COM,,HAWKINS INC,,,,,,,,,,
7066WLCCLL22BAY,LACC LLC US/LOTTE CHEMICAL LOUISIANA LLC,2200 BAYOU D'INDE,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,LACC LLC US/LOTTE CHEMICAL LOUISIANA LLC,P.O. BOX 1316,WESTLAKE,LA,,,70669,C,,,077060417,LOTTE CHEMICAL USA CORP,,,,,,,,,,,0,STEVEN PARKER,3379906275.0,STEVEN.PARKER@LOTTECHEMUSA.COM,,,,110070031367.0,,,,,,LOTTE CHEMICAL CORP,687775056,
7066WLSNNT221LD,LOUISIANA INTEGRATED POLYETHYLENE JV LLC,2201 OLD SPANISH TRL,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,LOUISIANA INTEGRATED POLYETHYLENE JV LLC,2201 OLD SPANISH TRL,WESTLAKE,LA,,,70669,C,,,,NA,,,,,,,,,,,0,VICTORIA ELLENDER,3373029637.0,VICTORIA.ELLENDER@LYONDELLBASELL.COM,,NA,,110070879384.0,,,,,,NA,,
7066WRDYMX7929D,READY MIX USA LLC - SULPHUR PLANT,7929 DOCK BOARD RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,1,READY MIX USA LLC - SULPHUR PLANT,2570 RUFFNER RD,BIRMINGHAM,AL,,,35210,C,,,189840945,CEMEX INC,,,,,,,,,,,0,MICHAEL LONG,8504347727.0,MLONG@CORNERSTONE-ENGINEERS.COM,,CEMEX INC,,110069252490.0,,,,,,,,
7066WRLDYN189SB,RELADYNE - PUMPELLY OIL ACQUISITION LLC,1890 SWISCO RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,RELADYNE - PUMPELLY OIL ACQUISITION LLC,1890 SWISCO RD,SULPHUR,LA,,,70665,C,,,945888753,RELADYNE LLC,,,,,,,,,,,0,TESSAH CHAPPELOW,3177606163.0,TESSAH.CHAPPELOW@RELADYNE.COM,,RELADYNE LLC,,,,,,,,NA,,
7066WTDCLL28LDS,TDC LLC - WESTLAKE PLANT,2800 OLD SPANISH TRL,WESTLAKE,CALCASIEU PARISH,22019,LA,70669,6,0,TDC LLC - WESTLAKE PLANT,811 LOUISIANA STE 1200,HOUSTON,TX,,,77002,C,,,962965406,GENESIS ENERGY LP,0.0,0.0,,,,,,,,,0,KRISTI UNZICKER,7138602606.0,KRISTI.UNZICKER@GENLP.COM,,GENESIS ENERGY LP,,110000540175.0,,,,,,NA,,
7066WTRGLK1399D,TARGA LAKE CHARLES FRACTIONATION PLANT,1399 DAVISON RD,SULPHUR,CALCASIEU PARISH,22019,LA,70665,6,0,TARGA LAKE CHARLES FRACTIONATION PLANT,1399 DAVISON RD,SULPHUR,LA,,,70665,C,,,827389847,TARGA RESOURCES CORP,,,,,,,,,,,0,ANDY TRUHAN,4057495606.0,ATRUHAN@TARGARESOURCES.COM,,TARGA RESOURCES CORP,,,,,,,,,,
70706CBSRV6865M,CBI SERVICES INC.,6865 MAGNOLIA BEACH RD.,DENHAM SPRINGS,LIVINGSTON PARISH,22063,LA,70706,6,1,CBI SERVICES INC.,31833 WEISS RD.,LIVINGSTON,LA,,,70706,C,,,097185391,CBI IND INC,303224.0,905818.0,,,,,,,,,0,LANCE C. BUBOLTZ,5046867667.0,,,,,110000449685.0,,,,,,,,
70710CCDNTHWY1E,BORDEN CHEMICALS & PLASTICS OPERATING LP,8600 HWY 1 S,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,BORDEN CHEMICALS & PLASTICS OPERATING LP,8600 HWY 1 S,ADDIS,LA,,,70710,C,,,NA,NA,302054.0,911508.0,30.348333,91.252222,20.0,UN,UN,1,U,1010,0,MARSHALL D OWENS JR,2256736121.0,,,,,110000743358.0,,,,,,,,
70710CPLYMLOUIS,DSM COPOLYMER,9263 HWY 1 S,ADDIS,WEST BATON ROUGE PARISH,22121,LA,707102030,6,0,DSM COPOLYMER,9263 HWY 1 S,ADDIS,LA,,,70710-2030,C,,,608233961,DSM FINANCE,302023.0,911502.0,30.339722,91.250556,50.0,UN,UN,1,U,1010,0,BART WESLEY,2252673161.0,,,,,110000449694.0,,,,,,,,
70710RPRDC9555H,AIR PRODUCTS & CHEMICALS INC.  PLAQUEMINE LA FAC.,9555 HWY. 1 S.,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,AIR PRODS. & CHEMICALS INC.  PLAQUEMINE LA FAC.,P.O. BOX 1010,PLAQUEMINE,LA,,,70765,C,,,003001070,AIR PRODUCTS & CHEMICALS INC,301903.0,911428.0,30.3175,91.241111,20.0,UN,UN,1,U,1010,0,D. J. MACGOWN,5046876559.0,,,,,110002339309.0,,,,,,,,
70710SDRCHPOBOX,ADDIS CARBON BLACK PLANT,5221 SID RICHARDSON RD,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,ADDIS CARBON BLACK PLANT,PO BOX 267,ADDIS,LA,,,70710,C,,,008016495,TOKAI CARBON CB,301942.0,911646.0,30.3356,91.2533,20.0,I1,CE,1,E,1000,0,LONG NGUYEN,8173805314.0,LBNGUYEN@TOKAICARBONCB.COM,,TOKAI CARBON CB,,110043799743.0,,,,,,NA,,
70710SHNTC9750L,SHINTECH LOUISIANA LLC - ADDIS PLANT A,9750 LOUISIANA HWY 1 S,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,0,SHINTECH LOUISIANA LLC - ADDIS PLANT A,PO BOX 358,ADDIS,LA,,,70710,C,,,065095390,C-K TECH INC,0.0,0.0,,,,,,,,,0,TIMOTHY BERGERON,2256872105.0,TBERGERON@SHIN-TECH.COM,,C-K TECH INC,5620.0,110008393354.0,,,,,,NA,,
70710SHWSS7012L,SHAW SSS FABRICATORS INC,6501 1ST ST,ADDIS,WEST BATON ROUGE PARISH,22121,LA,70710,6,1,SHAW SSS FABRICATORS INC,6501 1ST ST,ADDIS,LA,,,70710,C,,,180038382,THE SHAW GROUP INC,302156.0,911536.0,,,,,,,,,0,KENNY ZIRKLE,2257493165.0,KENNY.ZIRKLE@CBI.COM,,CHICAGO BRIDGE & IRON CO,,110006020420.0,,,,,,,,
70715NNYPLLA1NO,NAN YA PLASTICS CORP AMERICA,5561 NORMANDY RD,BATCHELOR,POINTE COUPEE PARISH,22077,LA,70715,6,0,NAN YA PLASTICS CORP AMERICA,5561 NORMANDY RD,BATCHELOR,LA,,,70715,C,,,,NA,304905.0,913909.0,30.818056,91.6525,11000.0,UN,UN,1,U,1000,0,GEORGE NAN,2254922141.0,GNAN@NABT.NPCAM.COM,,,298.0,110002066120.0,,,,,,NA,,
70719HRRYL5133S,HARRY L. LAWS & CO INC,5133 S FLORENCE AVE,BRUSLY,WEST BATON ROUGE PARISH,22121,LA,70719,6,0,HARRY L. LAWS & CO. INC.,PO BOX 158,BRUSLY,LA,,,70719-0158,C,,,NA,HARRY L LAWS & CO INC,302200.0,911400.0,30.366667,91.233333,11000.0,UN,UN,1,U,1000,0,CINCLARE CENTRAL FACTORY,2257492861.0,,,,,110000449729.0,,,,,,,,
70719TRNTY7555C,TRINITY MARINE PRODUCTS INC PLT 48,7555 CHOCTAW RD,BRUSLY,WEST BATON ROUGE PARISH,22121,LA,70719,6,0,TRINITY MARINE PRODUCTS INC PLT 48,7555 CHOCTAW RD,BRUSLY,LA,,,70719,C,,,007324254,TRINITY INDUSTRIES INC,302322.0,911934.0,30.388333,91.321944,11000.0,UN,UN,1,U,1000,0,S. THEIS RICE,2145898170.0,THEIS.RICE@TRIN.NET,,TRINITY INDUSTRIES INC,,110007368160.0,,,,,,,,
70721CSMRPLAHWY,COS-MAR CO,6325 LA HWY 75,CARVILLE,IBERVILLE PARISH,22047,LA,70721,6,0,COS-MAR CO,PO BOX 11,CARVILLE,LA,,,70721,C,,,NA,COSMAR CO,301338.0,910405.0,30.227222,91.068056,20.0,UN,UN,1,U,1010,0,CASEY CROW,2256424579.0,CASEY.CROW@TOTALENERGIES.COM,,COSMAR CO,,110067041775.0,,,,,,NA,,
70721FNLCHLAHWY,TOTALENERGIES PETROCHEMICALS & REFINING USA INC CARVILLE POL,6225 HWY 75,CARVILLE,IBERVILLE PARISH,22047,LA,70721,6,0,TOTALENERGIES PETROCHEMICALS & REFINING USA INC CARVILLE POL,PO BOX 98,CARVILLE,LA,,,70721,C,,,001329077,TOTALENERGIES HOLDINGS USA INC,0.0,0.0,30.228333,91.070556,20.0,UN,UN,1,U,1010,0,CASEY CROW,2256424759.0,CASEY.CROW@TOTALENERGIES.COM,,TOTALENERGIES HOLDINGS USA INC,,110070827758.0,,,,,,TOTAL SE,NA,
70723CCDNTHIGHW,OCCIDENTAL CHEMICAL HOLDING CORP,7377 HWY 3214,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,OCCIDENTAL CHEMICAL HOLDING CORP,7377 HWY 3214,CONVENT,LA,,,70723,C,,,006908354,OCCIDENTAL PETROLEUM CORP,0.0,0.0,30.0625,90.833333,20.0,UN,UN,1,U,1010,0,CHAD J. ORILLION,2255629395.0,CHAD_ORILLION@OXY.COM,,OCCIDENTAL PETROLEUM CORP,,110000597328.0,,,,,,NA,,
70723CSMTL7591H,CS METALS OF LOUISIANA LLC,7591 HWY 3214,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,CS METALS OF LOUISIANA LLC,7591 HWY 3214,CONVENT,LA,,,70723,C,,,NA,CRI METAL PRODUCTS INC,300355.0,904945.0,,,,,,,,,0,DWAYNE S DUGAS,2255621184.0,,,,,110001147456.0,,,,,,,,
70723RPRDC1759C,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,10759 CONVENT WAY,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,10759 CONVENT WAY,CONVENT,LA,,,70723,C,,,003001070,AIR PRODUCTS & CHEMICALS INC,,,,,,,,,,,0,Kevin Otwell,2256928107.0,otwellkc@airproducts.com,,AIR PRODUCTS & CHEMICALS INC,,110022828813.0,,,,,,,,
70723RPRDCHIGHW,AIR PRODUCTS & CHEMICALS INC,12465 HWY 70 E,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,AIR PRODUCTS & CHEMICALS INC,PO BOX 160,SORRENTO,LA,,,70778,C,,,003001070,AIR PRODUCTS & CHEMICALS INC,300715.0,905215.0,30.120833,90.870833,20.0,UN,UN,1,U,1010,0,WILLIAM V. HENRY,2256424213.0,,,,,110006023917.0,,,,,,,,
70723TXCRFFOOTO,CONVENT REFINERY,FOOT OF SUNSHINE BRIDGE- LA HW Y 44,CONVENT,ST. JAMES PARISH,22093,LA,70723,6,0,CONVENT REFINERY,PO BOX 37,CONVENT,LA,,,70723,C,,,NA,SHELL OIL PRODUCTS US,300640.0,905342.0,30.118333,90.916667,50.0,UN,UN,1,U,1010,0,KEVIN POCHE,2252016373.0,KEVIN.POCHE@SHELL.COM,,,,110000597337.0,,,,,,NA,,
70725DPNTB3460H,VEOLIA BURNSIDE PLANT,3460 HWY 44,DARROW,ASCENSION PARISH,22005,LA,70725,6,0,VEOLIA BURNSIDE PLANT,3460 HWY 44,DARROW,LA,,,70725,C,,,081134987,VEOLIA N.A. INC.,0.0,0.0,30.126389,90.909722,20.0,UN,UN,1,U,1010,0,KEVIN ROBERTSON,2254735981.0,KEVIN.ROBERTSON@VEOLIA.COM,,,,110000597346.0,,,,,,VEOLIA ENVIRONNEMENT SA,494763675,
70726DLLCM9813J,ADELL COMPOUNDING,9813 JC SUMMERS LN,DENHAM SPRINGS,LIVINGSTON PARISH,22063,LA,70726,6,0,ADELL COMPOUNDING,30128 EDEN CHURCH RD,DENHAM SPRINGS,LA,,,70726,C,,,003065224,ADELL PLASTICS,,,,,,,,,,,0,DAVID WHITE,2256647653.0,DWHITE@ADELLPLAS.COM,,ADELL PLASTICS,,110029511543.0,,,,,,,,
70726LRDLC914FL,LARD OIL CO INC.,"914 FLORIDA BLVD., SW",DENHAM SPRINGS,LIVINGSTON PARISH,22063,LA,70726,6,0,LARD OIL CO INC.,PO BOX 9,DENHAM SPRINGS,LA,,,70727,C,,,NA,NA,303210.0,902853.0,,,,,,,,,0,STEVE FAULK,2256643311.0,,,,,110001321267.0,,,,,,,,
